,Id,Score,ViewCount,Body,Title,AnswerCount,CommentCount,AcceptedAnswerId,OwnerUserId,CreationDate,ClosedDate,label,length
1746,50744,62,46130,"What's the simplest way of blocking a thread until a file has been unlocked and is accessible for reading and renaming? For example, is there a WaitOnFile() somewhere in the .NET Framework? I have a service that uses a FileSystemWatcher to look for files that are to be transmitted to an FTP site, but the file created event fires before the other process has finished writing the file. The ideal solution would have a timeout period so the thread doesn't hang forever before giving up. Edit: After trying out some of the solutions below, I ended up changing the system so that all files wrote to has_codeblock , then performed a has_codeblock to the final location. As soon as the has_codeblock event fired, the file was already complete.",Wait until file is unlocked in .NET,14,2,50800.0,5548.0,2008-09-08 21:33:09,,1,739
1747,50945,99,63768,"If I had  has_numeric  directories under trunk/ with lots of files in each and only needed  has_numeric  of those directories, would it be possible to do a Subversion checkout with only those  has_numeric  directories under trunk?",Can you do a partial checkout with Subversion?,6,1,51031.0,4883.0,2008-09-08 23:26:12,,1,230
1748,51021,106,22781,Ruby has two different exceptions mechanisms: Throw/Catch and Raise/Rescue. Why do we have two? When should you use one and not the other?,What is the difference between Raising Exceptions vs Throwing Exceptions in Ruby?,3,0,51037.0,2653.0,2008-09-09 00:41:03,,1,138
1749,51032,137,36346,"Consider these two function definitions: has_codeblock Is there any difference between these two? If not, why is the has_codeblock argument there? Aesthetic reasons?",Is there a difference between foo(void) and foo() in C++ or C,3,0,51080.0,1597.0,2008-09-09 00:48:23,,1,165
1750,51054,420,663128,"I am looking for a way to delete all files older than  has_numeric  days in an MS-DOS batch file. I've searched around the web, and found some examples with hundreds of lines of code, and others that required installing extra command line utilities to accomplish the task. Similar things can be done in BASH in just a couple lines of code. It seems that something at least remotely easy could be done for batch files in Windows. I'm looking for a solution that works in a standard Windows command prompt, without any extra utilities. Please no PowerShell or Cygwin either.",Batch file to delete files older than N days,20,3,51069.0,1862.0,2008-09-09 01:05:28,,1,572
1751,51094,232,20180,"This question talks about different payment processors and what they cost, but I'm looking for the answer to what do I need to do if I want to accept credit card payments? Assume I need to store credit card numbers for customers, so that the obvious solution of relying on the credit card processor to do the heavy lifting is not available. PCI Data Security , which is apparently the standard for storing credit card info, has a bunch of general requirements, but how does one implement them ? And what about the vendors, like Visa , who have their own best practices? Do I need to have keyfob access to the machine? What about physically protecting it from hackers in the building? Or even what if someone got their hands on the backup files with the sql server data files on it? What about backups? Are there other physical copies of that data around? Tip: If you get a merchant account, you should negotiate that they charge you ""interchange-plus"" instead of tiered pricing. With tiered pricing, they will charge you different rates based on what type of Visa/MC is used -- ie. they charge you more for cards with big rewards attached to them. Interchange plus billing means you only pay the processor what Visa/MC charges them, plus a flat fee. (Amex and Discover charge their own rates directly to merchants, so this doesn't apply to those cards. You'll find Amex rates to be in the  has_numeric % range and Discover could be as low as  has_numeric %. Visa/MC is in the  has_numeric % range). This service is supposed to do the negotiation for you (I haven't used it, this is not an ad, and I'm not affiliated with the website, but this service is greatly needed.) This blog post gives a complete rundown of handling credit cards (specifically for the UK). Perhaps I phrased the question wrong, but I'm looking for tips like these: Use SecurID or eToken to add an additional password layer to the physical box. Make sure the box is in a room with a physical lock or keycode combination.",Payment Processors - What do I need to know if I want to accept credit cards on my website?,9,1,52640.0,245.0,2008-09-09 01:50:45,2012-05-18 15:13:42,1,1992
1752,51165,118,115508,"I have a list of data objects to sort. I want to do something like list.sort(function(item1, item2){ return item1.attr - item2.attr; }) to sort it based on a string attribute of the object. But I found that the minus (-) operator does not work for strings in JavaScript . So how do you do string comparison?",How do you do string comparison in JavaScript?,6,3,51169.0,5304.0,2008-09-09 03:25:15,,1,307
1753,51185,125,29566,"Does javascript use immutable or mutable strings? Do I need a ""string builder""?","Are JavaScript strings immutable? Do I need a ""string builder"" in JavaScript?",8,2,4717855.0,1220.0,2008-09-09 03:44:54,,1,79
1754,51438,206,198151,"I was just wondering how most people fetch a mime type from a file in Java? So far I've tried two utils: has_codeblock & has_codeblock . The first gave me memory exceptions, the second doesn't close its streams off properly. I was just wondering if anyone else had a method/library that they used and worked correctly?",Getting A File's Mime Type In Java,11,3,8973468.0,1900.0,2008-09-09 09:11:06,,1,318
1755,51470,103,296372,"In PostgreSQL , I can do something like this: has_codeblock Is there an Oracle equivalent?",How do I reset a sequence in Oracle?,14,2,93633.0,917.0,2008-09-09 09:36:39,,1,90
1756,51520,249,191980,"Given a path such as has_codeblock , how do I find the absolute filepath relative to the current working directory in Python? E.g. on Windows, I might end up with: has_codeblock",How to get an absolute file path in Python,5,0,51523.0,974.0,2008-09-09 10:19:32,,1,177
